frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
59,0.26,1,Izq,505.00,299.00,0.89,497.00,380.00,0.89
59,0.69,3,Izq,643.00,330.00,0.87,642.00,394.00,0.87
59,0.84,4,Izq,715.00,326.00,0.88,712.00,393.00,0.88
60,0.29,1,Izq,506.00,298.00,0.89,497.00,377.00,0.89
60,0.70,2,Izq,580.00,312.00,0.89,575.00,386.00,0.89
60,0.87,3,Izq,643.00,330.00,0.85,641.00,395.00,0.85
60,1.04,4,Izq,716.00,327.00,0.89,713.00,393.00,0.89
61,0.23,1,Izq,506.00,298.00,0.89,498.00,377.00,0.89
61,0.58,2,Izq,577.00,312.00,0.85,571.00,387.00,0.85
61,0.68,3,Izq,642.00,330.00,0.86,641.00,394.00,0.86
61,0.78,4,Izq,717.00,326.00,0.89,714.00,393.00,0.89
62,0.22,1,Izq,506.00,298.00,0.89,497.00,377.00,0.89
62,0.58,2,Izq,579.00,311.00,0.89,574.00,385.00,0.89
62,0.70,3,Izq,643.00,329.00,0.84,640.00,396.00,0.84
62,0.80,4,Izq,718.00,326.00,0.90,713.00,393.00,0.90
63,0.21,1,Izq,507.00,298.00,0.89,496.00,377.00,0.89
63,0.57,2,Izq,579.00,312.00,0.90,575.00,386.00,0.90
63,0.68,4,Izq,718.00,326.00,0.89,714.00,392.00,0.89
64,0.22,1,Izq,507.00,298.00,0.89,496.00,377.00,0.89
64,0.57,2,Izq,579.00,312.00,0.90,575.00,386.00,0.90
64,0.69,4,Izq,717.00,326.00,0.89,713.00,392.00,0.89
65,0.22,1,Izq,507.00,297.00,0.89,496.00,375.00,0.89
65,0.58,2,Izq,577.00,311.00,0.92,571.00,387.00,0.92
65,0.71,4,Izq,719.00,325.00,0.89,714.00,392.00,0.89
66,0.20,1,Izq,506.00,296.00,0.89,495.00,375.00,0.89
66,0.50,2,Izq,577.00,311.00,0.93,571.00,386.00,0.93
66,0.60,3,Izq,640.00,327.00,0.81,639.00,394.00,0.81
66,0.68,4,Izq,720.00,325.00,0.90,714.00,391.00,0.90
67,0.25,1,Izq,506.00,297.00,0.89,496.00,376.00,0.89
67,0.66,2,Izq,577.00,310.00,0.92,571.00,386.00,0.92
67,0.78,3,Izq,639.00,328.00,0.84,638.00,394.00,0.84
67,0.87,4,Izq,720.00,325.00,0.89,715.00,391.00,0.89
68,0.26,1,Izq,505.00,295.00,0.89,496.00,376.00,0.89
68,0.80,2,Izq,578.00,311.00,0.92,572.00,386.00,0.92
68,2.17,3,Izq,639.00,328.00,0.86,638.00,396.00,0.86
68,2.69,4,Izq,721.00,326.00,0.90,715.00,391.00,0.90
69,0.21,1,Izq,505.00,295.00,0.89,496.00,376.00,0.89
69,0.69,2,Izq,578.00,311.00,0.92,572.00,385.00,0.92
69,0.97,3,Izq,640.00,328.00,0.86,638.00,395.00,0.86
69,1.31,4,Izq,722.00,325.00,0.90,715.00,391.00,0.90
70,0.27,1,Izq,505.00,296.00,0.89,494.00,375.00,0.89
70,0.89,2,Izq,579.00,310.00,0.92,572.00,385.00,0.92
70,1.31,3,Izq,640.00,328.00,0.88,639.00,395.00,0.88
70,1.69,4,Izq,721.00,324.00,0.90,715.00,389.00,0.90
71,0.25,1,Izq,504.00,295.00,0.89,494.00,375.00,0.89
71,0.67,2,Izq,578.00,309.00,0.92,571.00,384.00,0.92
71,0.82,3,Izq,639.00,328.00,0.85,639.00,395.00,0.85
71,0.94,4,Izq,722.00,325.00,0.90,715.00,390.00,0.90
72,0.45,1,Izq,501.00,295.00,0.90,491.00,375.00,0.90
72,1.93,2,Izq,581.00,309.00,0.90,576.00,382.00,0.90
72,2.38,3,Izq,638.00,326.00,0.87,637.00,394.00,0.87
72,2.76,4,Izq,723.00,324.00,0.90,714.00,390.00,0.90
73,0.22,1,Izq,499.00,295.00,0.91,491.00,376.00,0.91
73,0.63,2,Izq,581.00,309.00,0.85,576.00,382.00,0.85
73,1.61,3,Izq,638.00,326.00,0.86,638.00,394.00,0.86
73,2.15,4,Izq,723.00,324.00,0.91,714.00,388.00,0.91
74,0.24,1,Izq,498.00,295.00,0.91,491.00,376.00,0.91
74,0.72,2,Izq,581.00,309.00,0.85,576.00,382.00,0.85
74,0.98,3,Izq,638.00,326.00,0.86,638.00,395.00,0.86
74,1.18,4,Izq,723.00,324.00,0.91,714.00,388.00,0.91
75,0.39,1,Izq,497.00,293.00,0.90,490.00,374.00,0.90
75,0.99,2,Izq,580.00,308.00,0.90,577.00,381.00,0.90
75,1.14,3,Izq,639.00,326.00,0.88,640.00,394.00,0.88
75,1.33,4,Izq,722.00,323.00,0.90,713.00,388.00,0.90
