frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
19,474.21,1,Der,219.35,270.77,0.98,223.92,333.99,0.98
19,474.21,2,Izq,355.21,302.23,0.97,352.18,351.75,0.97
19,474.21,3,Der,300.86,297.82,0.94,304.97,351.57,0.90
20,478.86,0,Der,263.52,287.53,0.98,270.42,345.29,0.99
20,478.86,1,Der,220.13,271.15,0.98,224.63,333.95,0.99
20,478.86,2,Izq,354.64,301.47,0.97,351.71,351.93,0.97
20,478.86,3,Der,300.69,300.11,0.96,305.34,354.33,0.94
21,474.72,0,Der,262.94,288.41,0.97,269.57,348.01,0.98
21,474.72,1,Der,219.86,271.08,0.98,224.49,334.42,0.98
21,474.72,2,Izq,355.03,301.78,0.97,351.80,352.38,0.97
21,474.72,3,Der,300.50,300.37,0.96,304.96,355.31,0.94
22,471.21,0,Der,263.54,288.58,0.97,270.18,348.41,0.98
22,471.21,1,Izq,355.06,301.71,0.96,352.51,353.01,0.96
22,471.21,2,Der,220.69,271.62,0.98,225.16,333.89,0.98
22,471.21,3,Der,300.33,300.99,0.97,305.09,356.27,0.94
23,488.04,0,Der,264.47,288.31,0.97,270.52,348.18,0.98
23,488.04,1,Der,220.71,272.05,0.98,224.95,335.24,0.98
23,488.04,2,Izq,355.08,301.32,0.96,352.70,352.22,0.96
23,488.04,3,Der,300.94,298.90,0.95,305.42,352.53,0.91
24,473.97,0,Der,264.59,288.86,0.96,270.80,348.70,0.97
24,473.97,1,Der,221.20,271.22,0.97,225.36,333.91,0.97
24,473.97,2,Der,300.59,301.26,0.96,304.68,357.65,0.94
24,473.97,3,Izq,355.60,302.52,0.96,353.16,353.59,0.96
25,485.26,0,Der,265.35,288.64,0.96,271.59,348.72,0.97
25,485.26,1,Der,221.98,270.66,0.97,226.07,332.82,0.97
25,485.26,2,Izq,355.48,301.57,0.96,352.96,352.37,0.96
25,485.26,3,Der,301.26,299.74,0.95,305.43,354.17,0.92
26,478.04,0,Der,264.77,287.82,0.95,271.36,347.82,0.97
26,478.04,1,Der,222.77,271.07,0.97,227.25,334.08,0.97
26,478.04,2,Der,330.49,303.79,0.96,337.10,353.57,0.96
26,478.04,3,Der,301.62,299.81,0.96,306.12,353.81,0.92
27,477.91,0,Der,267.13,287.51,0.98,271.84,349.08,0.98
27,477.91,1,Der,223.24,270.51,0.97,226.99,333.77,0.97
27,477.91,2,Izq,356.97,301.58,0.96,354.40,353.15,0.95
27,477.91,3,Der,302.18,298.91,0.96,307.30,353.41,0.94
28,485.21,0,Der,266.20,285.87,0.98,271.28,346.70,0.98
28,485.21,1,Der,224.47,270.77,0.98,228.87,335.28,0.97
28,485.21,2,Der,332.40,302.66,0.96,338.60,353.75,0.96
29,477.36,0,Izq,293.70,285.14,0.97,290.00,344.08,0.98
29,477.36,1,Der,224.53,270.42,0.97,228.11,333.75,0.97
29,477.36,2,Der,333.28,299.14,0.96,338.85,350.21,0.96
30,473.92,0,Izq,293.89,284.88,0.97,289.81,343.90,0.98
30,473.92,1,Der,223.97,269.66,0.95,226.99,332.29,0.96
30,473.92,2,Izq,358.25,299.86,0.96,354.96,349.93,0.96
31,567.60,0,Izq,294.61,284.14,0.97,290.96,343.50,0.97
31,567.60,1,Der,224.45,269.79,0.95,227.42,332.69,0.95
31,567.60,2,Izq,358.56,299.99,0.96,355.05,350.89,0.96
31,567.60,3,Der,304.17,298.23,0.93,310.09,349.43,0.91
32,471.73,0,Izq,294.92,283.76,0.96,291.48,342.75,0.97
32,471.73,1,Der,225.39,269.07,0.96,229.43,333.29,0.96
32,471.73,2,Der,334.64,298.84,0.96,340.21,349.86,0.96
32,471.73,3,Der,303.31,298.07,0.93,309.65,349.53,0.91
33,474.49,0,Izq,295.31,283.31,0.96,291.90,343.08,0.97
33,474.49,1,Der,225.43,267.59,0.96,228.79,332.14,0.96
33,474.49,2,Der,304.31,297.84,0.93,309.74,350.37,0.92
34,473.64,0,Der,272.04,282.70,0.95,278.06,342.32,0.97
34,473.64,1,Der,225.51,266.48,0.97,229.48,330.52,0.97
34,473.64,2,Der,303.91,296.92,0.94,310.13,349.55,0.93
34,473.64,3,Izq,359.22,297.57,0.97,356.64,348.52,0.98
35,477.10,0,Der,272.37,281.87,0.96,278.86,341.00,0.97
35,477.10,1,Der,226.37,266.06,0.97,230.70,329.98,0.96
35,477.10,2,Der,303.60,296.46,0.95,310.36,349.42,0.95
35,477.10,3,Izq,359.64,298.82,0.96,357.11,348.94,0.96
36,484.28,0,Der,271.81,283.01,0.96,277.85,341.61,0.97
36,484.28,1,Der,226.91,266.64,0.96,231.15,330.57,0.96
36,484.28,2,Izq,358.73,296.77,0.96,355.17,347.97,0.97
36,484.28,3,Der,304.28,295.69,0.94,311.05,346.64,0.93
37,471.94,0,Der,271.08,281.69,0.96,277.61,341.93,0.97
37,471.94,1,Der,227.64,266.32,0.97,231.67,329.92,0.96
37,471.94,2,Der,304.46,297.15,0.94,310.53,348.46,0.94
37,471.94,3,Izq,359.28,296.36,0.96,355.77,348.17,0.96
38,499.53,0,Der,270.78,281.80,0.97,277.68,341.55,0.97
38,499.53,1,Der,227.98,266.58,0.97,231.88,329.94,0.96
38,499.53,2,Der,304.61,296.98,0.94,310.88,348.65,0.94
38,499.53,3,Izq,359.99,297.00,0.96,356.20,348.59,0.96
39,477.59,0,Der,271.40,281.56,0.97,277.46,341.15,0.97
39,477.59,1,Der,227.56,266.05,0.97,231.76,330.13,0.97
39,477.59,2,Der,304.62,295.74,0.94,310.85,346.90,0.93
39,477.59,3,Der,335.45,296.00,0.95,341.54,346.43,0.95
40,475.21,0,Der,271.65,282.03,0.97,277.27,340.90,0.97
40,475.21,1,Der,228.10,266.94,0.97,231.66,329.86,0.97
40,475.21,2,Der,304.93,295.16,0.94,311.38,346.22,0.93
40,475.21,3,Der,337.48,295.34,0.96,342.08,347.33,0.97
41,475.13,0,Der,271.17,281.38,0.97,276.64,340.23,0.97
41,475.13,1,Der,228.11,266.19,0.97,231.37,329.17,0.97
41,475.13,2,Der,336.77,295.84,0.95,342.21,345.95,0.95
42,474.16,0,Der,271.26,282.02,0.97,276.66,339.97,0.97
42,474.16,1,Der,227.57,265.49,0.97,230.05,328.35,0.96
42,474.16,2,Der,335.99,295.44,0.96,341.20,346.70,0.96
42,474.16,3,Der,304.75,295.23,0.94,311.74,345.70,0.93
43,471.22,0,Der,268.12,281.93,0.98,274.14,340.95,0.98
43,471.22,1,Der,227.50,265.51,0.97,230.18,328.02,0.96
43,471.22,2,Der,335.85,296.22,0.96,341.62,346.21,0.95
43,471.22,3,Der,304.33,295.71,0.94,311.41,345.60,0.93
44,496.22,0,Der,268.30,282.09,0.98,274.02,341.02,0.98
44,496.22,1,Der,229.06,266.18,0.98,232.12,329.31,0.97
44,496.22,2,Der,336.64,295.04,0.97,341.96,346.43,0.97
44,496.22,3,Der,303.74,296.00,0.94,310.80,345.87,0.94
45,475.37,0,Der,267.88,281.47,0.98,273.70,341.37,0.98
45,475.37,1,Der,229.46,265.53,0.97,231.79,328.95,0.97
45,475.37,2,Der,336.74,294.56,0.97,341.79,345.96,0.97
45,475.37,3,Der,302.88,294.89,0.94,309.43,344.24,0.93
46,474.54,0,Der,268.26,280.85,0.97,272.85,339.99,0.97
