frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
65,362.92,0,Der,270.53,206.69,0.99,275.15,252.76,0.99
65,362.92,1,Der,220.07,193.44,0.99,226.48,245.18,0.99
65,362.92,2,Der,301.14,218.67,0.98,306.49,261.44,0.98
65,362.92,3,Der,340.27,217.88,0.99,344.80,257.80,0.99
66,375.62,0,Der,271.15,206.37,0.99,275.75,251.94,0.99
66,375.62,1,Der,218.03,193.42,0.98,224.98,244.94,0.99
66,375.62,2,Der,302.67,219.38,0.98,308.59,261.81,0.98
66,375.62,3,Der,339.52,218.44,0.99,344.72,259.18,0.99
67,361.81,0,Der,271.67,206.06,0.99,276.28,251.74,0.99
67,361.81,1,Der,219.30,192.06,0.99,227.12,243.46,0.99
67,361.81,2,Der,339.13,218.18,0.99,344.08,258.45,0.98
67,361.81,3,Der,304.25,219.49,0.98,310.05,261.23,0.99
68,361.06,0,Der,216.58,193.10,0.99,224.50,245.15,0.99
68,361.06,1,Der,272.16,205.72,0.99,276.34,250.57,0.99
68,361.06,2,Der,338.86,218.79,0.99,344.38,259.68,0.99
68,361.06,3,Der,304.72,219.49,0.99,309.71,261.73,0.99
69,366.09,0,Der,272.21,205.43,0.99,276.57,251.36,0.99
69,366.09,1,Der,217.47,192.01,0.99,226.19,244.18,0.99
69,366.09,2,Der,338.68,218.15,0.99,344.14,258.72,0.99
69,366.09,3,Der,304.89,218.25,0.99,309.31,260.63,0.98
70,372.36,0,Der,272.04,204.97,0.99,276.40,251.35,0.99
70,372.36,1,Der,217.92,191.15,0.98,226.99,243.73,0.99
70,372.36,2,Der,337.87,217.71,0.98,342.36,257.06,0.98
70,372.36,3,Der,305.00,217.39,0.99,309.88,258.94,0.98
71,453.95,0,Der,271.60,205.24,0.99,276.32,250.44,0.99
71,453.95,1,Der,217.68,190.85,0.98,226.89,242.94,0.99
71,453.95,2,Izq,360.93,218.36,0.98,357.94,259.11,0.98
71,453.95,3,Der,306.60,218.06,0.98,311.63,260.79,0.98
