frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
19,132.88,1,Der,221.64,162.80,0.99,226.61,203.43,1.00
19,132.88,2,Der,302.63,181.00,0.99,308.02,214.91,0.99
19,132.88,3,Izq,353.41,182.28,0.99,351.77,213.65,0.99
20,117.11,0,Der,265.35,172.37,0.99,271.14,208.36,0.99
20,117.11,1,Der,222.18,163.28,0.99,226.94,203.24,1.00
20,117.11,2,Der,302.66,181.11,0.99,308.18,215.26,0.99
20,117.11,3,Izq,353.43,181.72,0.99,351.93,213.42,0.99
21,130.43,0,Der,265.54,172.32,0.99,271.80,208.40,0.99
21,130.43,1,Der,222.42,163.04,0.99,227.21,202.76,1.00
21,130.43,2,Der,302.51,180.61,0.99,308.12,214.19,0.99
21,130.43,3,Izq,353.65,182.34,0.99,352.13,214.02,0.99
22,119.83,0,Der,265.87,172.41,0.99,272.44,208.44,0.99
22,119.83,1,Der,222.77,163.30,0.99,227.53,203.35,0.99
22,119.83,2,Der,303.09,179.83,0.99,308.55,213.45,0.99
22,119.83,3,Izq,353.27,182.20,0.99,351.59,213.36,0.99
23,130.10,0,Der,265.96,173.02,0.99,272.16,209.74,1.00
23,130.10,1,Der,222.63,163.29,0.99,227.33,203.18,0.99
23,130.10,2,Der,303.14,180.77,0.99,308.89,214.04,0.99
23,130.10,3,Izq,353.58,182.02,0.99,351.87,213.26,0.99
24,158.99,0,Der,266.32,172.80,0.99,272.14,209.75,1.00
24,158.99,1,Der,223.30,163.33,0.99,227.77,203.41,0.99
24,158.99,2,Der,302.99,179.93,0.99,308.65,213.04,0.99
24,158.99,3,Izq,354.15,181.95,0.99,352.82,213.65,0.99
25,129.66,0,Der,266.78,172.83,1.00,272.63,209.75,1.00
25,129.66,1,Der,223.69,162.73,0.99,228.23,203.01,0.99
25,129.66,2,Izq,354.11,181.41,0.99,352.81,212.87,0.99
25,129.66,3,Der,303.41,180.64,0.99,309.43,213.99,0.99
26,129.13,0,Der,267.63,172.88,1.00,273.80,209.14,1.00
26,129.13,1,Der,223.98,162.79,0.99,228.65,203.08,0.99
26,129.13,2,Izq,354.79,181.66,0.99,353.35,212.91,0.99
26,129.13,3,Der,304.56,180.46,0.99,310.20,212.60,0.99
27,132.64,0,Der,224.93,162.98,0.99,229.22,202.94,0.99
27,132.64,1,Der,268.17,173.18,1.00,274.28,209.52,1.00
27,132.64,2,Izq,355.41,181.64,0.99,353.78,213.20,0.99
27,132.64,3,Der,304.91,180.56,0.99,310.12,213.04,0.99
28,111.23,0,Der,268.64,172.69,0.99,274.84,208.88,1.00
28,111.23,1,Der,225.62,163.01,0.99,229.85,202.88,0.99
28,111.23,2,Izq,355.68,181.46,0.99,354.06,212.70,0.99
28,111.23,3,Der,304.74,179.95,0.99,309.60,212.93,0.99
29,132.18,0,Der,226.02,162.63,0.99,230.29,202.28,0.99
29,132.18,1,Der,269.22,172.45,0.99,275.08,208.76,0.99
29,132.18,2,Izq,356.25,180.60,0.99,354.50,212.24,0.99
29,132.18,3,Der,306.66,179.38,0.99,311.02,211.71,0.99
30,129.10,0,Der,226.46,162.78,0.99,230.91,202.37,0.99
30,129.10,1,Der,269.57,172.31,0.99,275.70,209.04,0.99
30,129.10,2,Izq,356.69,181.08,0.99,354.71,212.49,0.99
30,129.10,3,Der,307.44,179.83,0.99,311.97,212.10,0.99
31,130.61,0,Der,226.91,162.73,0.99,231.09,202.57,0.99
31,130.61,1,Izq,291.78,170.72,0.99,289.76,208.40,0.99
31,130.61,2,Izq,357.09,181.04,0.99,355.26,212.36,0.99
31,130.61,3,Der,308.09,180.30,0.99,312.16,212.08,0.99
32,130.20,0,Der,226.93,162.51,0.99,231.35,202.55,0.99
32,130.20,1,Izq,291.83,170.18,0.99,289.60,207.97,0.99
32,130.20,2,Izq,357.20,180.68,0.99,355.59,212.39,0.99
32,130.20,3,Der,308.02,180.12,0.99,312.23,212.36,0.99
33,122.77,0,Der,227.20,162.39,0.99,231.34,201.98,0.99
33,122.77,1,Izq,292.04,169.99,0.99,289.83,207.80,0.99
33,122.77,2,Izq,357.31,180.43,0.99,355.59,212.06,0.99
33,122.77,3,Der,308.08,180.09,0.99,312.09,212.19,0.99
34,113.19,0,Der,227.16,161.67,0.99,231.44,201.70,0.99
34,113.19,1,Izq,292.49,169.72,0.99,290.20,207.62,0.99
34,113.19,2,Izq,357.37,179.08,0.99,355.98,211.43,0.99
34,113.19,3,Der,308.48,180.23,0.99,311.93,212.17,0.99
35,118.89,0,Izq,292.83,169.18,0.99,290.82,207.27,0.99
35,118.89,1,Der,227.20,161.54,0.99,231.80,201.54,0.99
35,118.89,2,Izq,357.65,179.37,0.99,355.56,210.84,0.99
35,118.89,3,Der,309.35,180.59,0.98,313.04,212.43,0.99
36,113.58,0,Izq,292.79,169.34,0.99,290.51,207.35,0.99
36,113.58,1,Der,227.60,161.02,0.99,232.00,201.41,0.99
36,113.58,2,Izq,357.60,178.44,0.99,356.05,210.81,0.99
36,113.58,3,Der,308.19,179.36,0.99,312.36,211.35,0.99
37,133.53,0,Izq,292.71,169.00,0.99,290.56,207.11,0.99
37,133.53,1,Der,227.96,161.26,0.99,232.64,201.26,0.99
37,133.53,2,Izq,357.84,179.28,0.99,356.09,210.53,0.99
37,133.53,3,Der,309.49,180.55,0.98,313.50,211.94,0.99
38,120.54,0,Izq,292.83,168.97,0.99,290.71,206.93,0.99
38,120.54,1,Der,228.44,160.95,0.99,232.62,201.15,0.99
38,120.54,2,Izq,357.89,178.99,0.99,356.19,210.53,0.99
38,120.54,3,Der,308.71,179.55,0.99,312.28,210.77,0.99
39,110.83,0,Der,229.04,160.63,0.99,233.33,200.69,0.99
39,110.83,1,Izq,292.96,169.02,0.99,290.93,207.06,0.99
39,110.83,2,Izq,358.07,178.42,0.99,356.68,210.79,0.99
39,110.83,3,Der,309.44,180.91,0.98,313.74,212.18,0.99
40,102.71,0,Izq,292.79,168.83,0.99,290.90,206.58,0.99
40,102.71,1,Der,229.58,160.45,0.99,233.67,200.20,0.99
40,102.71,2,Der,338.25,179.68,0.99,343.50,213.01,0.99
40,102.71,3,Der,309.31,180.96,0.98,313.65,212.23,0.99
41,108.63,0,Izq,292.65,168.94,0.99,290.66,206.28,0.99
41,108.63,1,Der,230.30,159.85,0.99,233.90,199.95,0.99
41,108.63,2,Izq,358.93,179.33,0.98,356.67,210.59,0.99
41,108.63,3,Der,309.03,180.46,0.98,313.53,211.82,0.99
42,104.23,0,Der,230.30,159.88,0.99,233.61,199.52,0.99
42,104.23,1,Der,269.96,169.85,0.99,276.18,206.93,0.99
42,104.23,2,Izq,358.87,178.25,0.99,356.68,210.38,0.99
42,104.23,3,Der,307.81,179.82,0.99,312.66,211.65,0.99
43,105.80,0,Der,230.51,160.80,0.99,233.75,200.22,0.99
43,105.80,1,Der,270.08,170.39,0.99,275.89,207.09,0.99
43,105.80,2,Der,339.79,179.90,0.98,344.31,210.77,0.99
43,105.80,3,Der,307.66,179.58,0.99,312.40,210.91,0.99
44,103.40,0,Der,231.16,160.50,0.99,234.20,200.32,0.99
44,103.40,1,Der,270.00,170.38,0.99,275.42,206.51,1.00
44,103.40,2,Der,340.16,179.72,0.99,344.83,210.80,0.99
44,103.40,3,Der,307.36,179.52,0.99,311.95,211.11,0.99
45,133.54,0,Der,231.62,159.72,0.99,234.13,200.17,0.99
45,133.54,1,Der,269.79,170.43,0.99,275.25,206.75,1.00
45,133.54,2,Der,340.34,179.63,0.99,344.69,210.63,0.99
45,133.54,3,Der,306.45,178.72,0.99,311.44,210.51,0.99
46,140.39,0,Der,231.82,160.31,0.99,234.48,200.37,0.99
46,140.39,1,Der,269.65,170.06,0.99,274.87,206.51,1.00
46,140.39,2,Der,340.02,179.20,0.99,344.31,210.24,0.99
46,140.39,3,Der,306.42,178.48,0.99,311.03,210.35,0.99
47,117.50,0,Der,232.15,160.02,0.99,234.34,199.92,0.99
47,117.50,1,Der,269.88,170.11,0.99,275.40,206.66,0.99
47,117.50,2,Der,340.17,178.65,0.99,344.37,209.96,0.99
47,117.50,3,Der,305.94,178.49,0.99,310.55,210.27,0.99
48,107.98,0,Der,269.88,169.79,0.99,275.22,206.67,0.99
48,107.98,1,Der,232.13,159.43,0.99,234.95,200.03,0.99
48,107.98,2,Der,340.54,178.68,0.99,344.52,210.04,0.99
48,107.98,3,Der,305.52,178.16,0.99,310.07,210.14,0.99
49,126.65,0,Der,269.60,169.45,0.99,275.11,206.24,0.99
49,126.65,1,Der,232.58,159.59,0.99,235.15,199.53,0.99
49,126.65,2,Der,340.74,178.48,0.99,344.45,209.75,0.99
49,126.65,3,Der,304.71,177.97,0.99,309.57,210.60,0.99
50,122.10,0,Der,269.43,169.14,0.99,274.93,205.98,0.99
50,122.10,1,Der,232.78,159.47,0.99,235.01,199.50,0.99
50,122.10,2,Der,340.94,178.61,0.99,344.68,209.89,0.99
50,122.10,3,Der,303.90,177.67,0.99,309.11,210.41,0.99
51,109.18,0,Der,232.93,158.90,0.99,235.28,199.29,0.99
51,109.18,1,Der,269.02,168.85,0.99,274.65,205.85,0.99
51,109.18,2,Der,341.33,178.11,0.99,344.96,209.72,0.99
51,109.18,3,Der,303.69,177.91,0.99,308.78,210.53,0.99
52,107.90,0,Der,232.23,159.43,0.99,234.87,200.19,0.99
52,107.90,1,Der,268.98,168.65,0.99,274.41,205.62,0.99
52,107.90,2,Der,341.49,177.49,0.99,344.97,209.35,0.99
52,107.90,3,Der,303.34,177.18,0.99,308.55,209.98,0.99
53,135.77,0,Der,232.35,158.98,0.99,235.14,199.80,0.99
53,135.77,1,Der,268.92,168.15,0.99,274.43,205.26,0.99
53,135.77,2,Der,341.82,177.23,0.99,345.16,209.32,0.99
53,135.77,3,Der,303.05,177.56,0.99,308.28,211.14,0.99
54,123.05,0,Der,232.54,158.48,0.99,235.20,199.35,0.99
54,123.05,1,Der,269.05,168.05,0.99,274.54,204.81,0.99
54,123.05,2,Der,342.35,176.38,0.99,345.33,208.57,0.99
54,123.05,3,Der,302.95,176.98,0.99,308.22,210.28,0.99
55,126.84,0,Der,269.16,167.49,0.99,274.46,204.33,0.99
55,126.84,1,Der,232.13,158.58,0.99,234.70,198.89,0.99
55,126.84,2,Der,342.72,175.34,0.99,345.26,207.80,0.99
55,126.84,3,Der,303.05,177.11,0.99,308.44,210.46,0.99
56,111.31,0,Der,231.63,157.72,0.99,234.72,198.39,0.99
56,111.31,1,Der,269.00,167.14,0.99,274.34,203.96,0.99
56,111.31,2,Der,342.95,175.02,0.99,345.40,207.69,0.99
56,111.31,3,Der,302.90,176.58,0.99,308.15,209.99,0.99
57,114.66,0,Der,269.01,166.76,0.99,274.16,203.95,0.99
57,114.66,1,Der,231.15,157.30,0.99,234.14,197.73,0.99
57,114.66,2,Der,343.15,174.28,0.99,345.38,206.85,0.99
57,114.66,3,Der,302.48,175.65,0.99,307.84,209.82,0.99
58,131.63,0,Der,269.55,166.10,0.99,274.49,203.60,0.99
58,131.63,1,Der,229.81,157.41,0.99,233.70,198.54,0.99
58,131.63,2,Der,343.22,174.33,0.99,345.39,206.70,0.99
58,131.63,3,Der,302.73,175.57,0.99,307.91,209.87,0.99
59,112.12,0,Der,229.17,157.59,0.99,232.79,197.83,0.99
59,112.12,1,Der,270.10,166.14,0.99,274.80,203.38,0.99
59,112.12,2,Der,343.09,174.25,0.99,345.43,206.67,0.99
59,112.12,3,Der,302.79,175.46,0.99,307.91,209.75,0.99
60,124.12,0,Der,227.97,158.06,0.99,232.57,198.12,0.99
60,124.12,1,Der,270.49,165.84,0.99,274.87,203.16,0.99
60,124.12,2,Der,343.21,174.02,0.99,345.67,206.57,0.99
60,124.12,3,Der,302.73,175.23,0.99,307.86,209.63,0.99
61,114.69,0,Der,225.96,156.78,0.99,232.16,198.66,0.99
61,114.69,1,Der,270.53,166.04,0.99,275.11,203.10,0.99
61,114.69,2,Der,343.04,173.85,0.99,345.39,206.50,0.99
61,114.69,3,Der,302.76,175.54,0.99,308.18,209.63,0.99
62,127.80,0,Der,225.05,155.99,0.99,231.35,197.68,0.99
