frame,dist_euclid_shlders,dist_manh_shlders,dist_euclid_left_shoulder_hip,dist_manh_left_shoulder_hip,dist_euclid_right_shoulder_hip,dist_manh_right_shoulder_hip,dist_euclid_hips,dist_manh_hips,time_frame_sec,cpu_percent,memory_percent
0,17.78043186783218,18.57598876953125,56.730180238620385,59.42254638671875,56.26535850185434,60.26873779296875,10.848275354299407,11.10784912109375,0.3003830909729004,0.0,2.1811807145000555
1,17.812168339754667,19.081756591796875,56.29857901017656,58.52325439453125,55.68577347142496,59.854278564453125,11.170305737157742,11.73736572265625,0.16432523727416992,24.561111111111114,2.3916039128589412
2,17.903946656223475,18.343154907226562,55.74094048545742,58.153564453125,55.55035771380093,59.67005920410156,11.146855554504908,11.2891845703125,0.1561107635498047,16.87777777777778,2.3922183230386858
3,19.415464926471522,20.140731811523438,56.49540876505167,58.85289001464844,56.149951962883605,60.92295837402344,11.998906322751631,12.219436645507812,0.1535325050354004,20.461111111111112,2.392292052260255
4,19.920341955480964,20.473297119140625,55.934379885982565,58.043243408203125,55.81120520237045,60.83802795410156,12.487497327265764,12.714401245117188,0.14754366874694824,15.694444444444445,2.392341205074635
5,20.163470461286646,21.626876831054688,56.635731896482476,58.77630615234375,56.19825852160225,61.07060241699219,12.849801643378063,13.71185302734375,0.1438288688659668,15.866666666666667,2.4033760119028456
6,19.643219619693387,21.983428955078125,56.16325252738782,57.776947021484375,54.8335240858895,59.79197692871094,12.675135069264822,13.586135864257812,0.1442267894744873,19.75,2.4238973119063107
7,19.985354444615183,20.873580932617188,55.15823263106837,56.59181213378906,55.112461277981005,60.6107177734375,12.720188372972757,13.282867431640625,0.1431572437286377,16.844444444444445,2.4240201939422596
8,19.46647958534832,20.882675170898438,55.69315965729699,57.85565185546875,55.06705365085721,59.631622314453125,12.45155958137696,13.115249633789062,0.14098644256591797,23.58888888888889,2.424069346756639
9,18.835408073554646,19.468643188476562,53.08969911861275,55.05853271484375,52.97497852819731,57.9127197265625,11.628936105111359,11.937088012695312,0.1445012092590332,16.933333333333334,2.4244871456788655
10,18.8409599891849,19.242889404296875,54.37458328764454,56.141937255859375,54.393270253132485,59.59977722167969,11.557257331740349,11.733474731445312,0.1448061466217041,14.466666666666665,2.4244871456788655
11,18.842880416026706,19.625732421875,53.93383524301993,55.844024658203125,53.726885523320085,58.8074951171875,11.538888510954544,11.894439697265625,0.13990259170532227,24.833333333333332,2.4244871456788655
12,20.439049564251512,21.261016845703125,55.26723150862025,57.181182861328125,54.97762457219474,60.34242248535156,12.820270092741554,13.109115600585938,0.12915492057800293,22.883333333333333,2.4244871456788655
13,19.07158932349253,19.839523315429688,54.62938622139409,56.65486145019531,54.38591033546311,59.447265625,11.672895757637303,11.987091064453125,0.12365269660949707,25.444444444444443,2.424536298493245
14,19.86575142553135,21.402145385742188,54.62665660774414,56.32963562011719,54.10409768912649,59.45611572265625,12.449554765743168,13.23345947265625,0.12493157386779785,35.16111111111111,2.424536298493245
15,19.630284209997672,21.059951782226562,54.24192699632798,55.78999328613281,53.836381244458494,59.274322509765625,12.283553330817986,13.053497314453125,0.12761926651000977,18.799999999999997,2.424560874900435
16,19.791238386274035,21.42596435546875,54.23334554517857,55.575592041015625,53.777464254353035,59.43367004394531,12.402407713268948,13.302139282226562,0.12517142295837402,24.844444444444445,2.424560874900435
17,20.600954543566253,21.648651123046875,55.89942666465799,57.57373046875,55.72364718644847,61.05497741699219,13.27328459163863,13.900009155273438,0.12778377532958984,9.616666666666667,2.424560874900435
18,20.272071425130953,21.985427856445312,55.77324648644241,57.23268127441406,55.13480520445471,60.496429443359375,13.091338398928542,13.944976806640625,0.14226031303405762,13.816666666666666,2.4245854513076246
19,20.426571044171986,21.11090087890625,56.53055223568452,58.08152770996094,56.47607796096285,62.100433349609375,12.909288838207747,13.255172729492188,0.1329970359802246,19.944444444444443,2.4245854513076246
20,20.34816565576706,21.303314208984375,57.45688663322905,59.23634338378906,57.14691175964464,62.54350280761719,12.84387066551971,13.251434326171875,0.135345458984375,21.544444444444444,2.4245854513076246
21,20.598145048932263,21.594314575195312,57.19341471082588,58.86289978027344,56.86253616067543,62.44316101074219,12.99858768830715,13.402389526367188,0.12997174263000488,20.950000000000003,2.425003250229851
22,20.959652331859033,21.903732299804688,58.21092853826378,59.635498046875,57.93349757680703,63.82965087890625,13.26773502435412,13.633163452148438,0.13763666152954102,25.366666666666667,2.425003250229851
23,20.398086545220558,21.102020263671875,56.97615987779983,58.806427001953125,56.909648678173504,62.29093933105469,12.86716011929979,13.258865356445312,0.13346338272094727,25.23888888888889,2.425003250229851
24,20.171918402897933,21.342575073242188,57.63833387912788,59.28515625,57.257531668991916,62.63389587402344,12.820971247412231,13.37841796875,0.12689447402954102,19.744444444444444,2.4250524030442304
25,20.048433759836296,22.299560546875,55.59693341817217,57.24308776855469,54.57061943629077,59.78889465332031,12.786711761209094,13.85394287109375,0.12662529945373535,29.894444444444446,2.4250524030442304
26,19.827584900262114,20.853103637695312,55.9927562892996,57.753997802734375,55.55866933422858,60.993011474609375,12.284073625222774,12.630752563476562,0.12810301780700684,18.22222222222222,2.425421049152077
27,19.701900651436006,20.483444213867188,55.580488757483565,57.28355407714844,55.270372928655604,60.72648620605469,12.200895483528706,12.412918090820312,0.13088107109069824,30.333333333333332,2.420210850827844
28,19.65140577592323,20.467422485351562,55.087134821676884,56.76995849609375,54.91840884004498,60.288238525390625,12.268309194876329,12.660629272460938,0.13877606391906738,22.733333333333334,2.2606116625374204
