frame,dist_euclid_shlders,dist_manh_shlders,dist_euclid_left_shoulder_hip,dist_manh_left_shoulder_hip,dist_euclid_right_shoulder_hip,dist_manh_right_shoulder_hip,dist_euclid_hips,dist_manh_hips,time_frame_sec,cpu_percent,memory_percent
0,40.36108586679419,41.65141296386719,103.67815377616057,110.2291259765625,102.74780743530346,110.23005676269531,25.792213627786616,26.098358154296875,0.3008122444152832,0.0,2.193174001208668
1,40.7745433786867,41.99981689453125,108.8038641935566,114.84866333007812,107.90215816703837,115.81719970703125,26.304154439816053,26.509735107421875,0.15873384475708008,23.344444444444445,2.4126658938205816
2,40.762814295680585,42.01203918457031,103.59171347790597,109.48513793945312,102.80705089727924,111.00228881835938,26.12183467625174,26.426162719726562,0.1463487148284912,25.36111111111111,2.4145828535813845
3,41.04380858064666,42.54783630371094,106.1417451125307,111.83882141113281,105.23300034619288,113.61056518554688,26.418410658436528,26.83709716796875,0.14567828178405762,19.188888888888886,2.414705735617334
4,40.437113023444596,41.36907958984375,104.52944907604625,110.44427490234375,103.96043652307495,111.9051513671875,26.05999568976575,26.2808837890625,0.14667272567749023,25.566666666666666,2.414976076096421
5,41.10735645201532,42.0400390625,104.76255578135236,110.80764770507812,104.20462244290376,112.19856262207031,26.53986814200208,26.776565551757812,0.14016246795654297,20.76111111111111,2.4148040412460925
6,39.788747623978765,40.77421569824219,103.72363848040307,109.22705078125,103.48571099367015,111.8873291015625,25.349922881667492,25.885971069335938,0.14154386520385742,25.66111111111111,2.414754888431713
7,40.174444288583,42.65716552734375,109.07940016416599,113.65519714355469,107.53785076620566,116.60054016113281,25.94450576369972,26.6395263671875,0.14582109451293945,20.227777777777778,2.4148040412460925
8,40.75942070072369,42.825286865234375,106.53717811320858,111.33193969726562,105.37190047741576,114.60063171386719,26.130054536385735,26.746536254882812,0.13895034790039062,20.11111111111111,2.4148040412460925
9,40.48459388043429,42.33930969238281,106.25246340293396,110.78395080566406,105.3267562190715,114.79710388183594,25.874081946032554,26.471511840820312,0.13522958755493164,30.688888888888886,2.4152464165755085
10,40.67997916936995,42.60050964355469,108.13910890326665,112.66923522949219,107.14525362285524,116.843994140625,25.825978127074254,26.40765380859375,0.1413569450378418,19.288888888888888,2.4152709929826983
11,40.70476529813618,42.69425964355469,107.39409045361582,112.26481628417969,106.25885917830261,115.60128784179688,25.878445878180536,26.441070556640625,0.13031673431396484,20.1,2.415320145797078
12,41.55464683741185,43.87992858886719,109.46417906588499,113.87237548828125,108.21225346427777,118.14582824707031,26.55670605581847,27.277008056640625,0.13805484771728516,13.916666666666666,2.4155659098689757
13,40.99669661021856,43.244384765625,107.73240765325885,112.60720825195312,106.36413318930727,115.50727844238281,26.37344165495457,26.994461059570312,0.12795042991638184,20.977777777777778,2.415664215497735
14,42.130180606197754,43.35411071777344,107.92920310382651,113.34040832519531,107.28033867670764,116.31997680664062,27.102215988855622,27.4190673828125,0.1259772777557373,18.549999999999997,2.415688791904925
15,40.740465722592354,42.440185546875,107.00311738670982,112.10845947265625,105.98107263023249,114.62081909179688,26.44930567670419,26.903167724609375,0.1268928050994873,23.0,2.415688791904925
16,40.72802017378745,42.14906311035156,106.95325695095272,112.36392211914062,106.06380754795842,114.50039672851562,26.346942299978874,26.680557250976562,0.12555289268493652,30.25,2.415688791904925
17,41.22767007386015,42.93858337402344,106.02260892978443,111.61648559570312,104.93325729158728,113.42095947265625,26.581686055341486,27.017776489257812,0.12609100341796875,18.811111111111114,2.415688791904925
18,40.87648210046118,43.011444091796875,102.38127204831535,108.32171630859375,100.94732942865276,109.05000305175781,26.242816669084327,26.824539184570312,0.15032482147216797,17.183333333333334,2.4157133683121144
19,41.71746846626719,43.243499755859375,100.40382231881864,107.11582946777344,99.30274639701685,107.03968811035156,26.672964836425198,27.037384033203125,0.14818716049194336,29.622222222222224,2.4153692986114574
20,41.80986941999784,43.752532958984375,106.89507113673267,113.78025817871094,105.46177178927675,112.96324157714844,26.85496147456942,27.3564453125,0.14026379585266113,20.255555555555556,2.4153692986114574
21,42.91129310506014,44.36592102050781,106.8698366618992,113.58782958984375,105.96082585664014,114.12310791015625,27.44162612360721,27.893020629882812,0.12846708297729492,26.155555555555555,2.4158116739408735
22,42.65353891789513,44.303863525390625,109.45944109629316,116.16098022460938,108.37446318127165,116.54234313964844,27.202189962551056,27.681472778320312,0.12533783912658691,19.355555555555554,2.4158116739408735
23,43.52916286404241,43.95860290527344,112.13190778405814,118.72781372070312,112.17566148269228,120.96842956542969,27.558254440676976,27.863128662109375,0.13335013389587402,23.188888888888886,2.4158116739408735
24,45.75090163250317,47.27153015136719,116.18196196566562,122.91949462890625,115.34319466350388,124.49163818359375,29.240087219902918,29.755722045898438,0.1353902816772461,28.70555555555556,2.4158116739408735
25,45.07183490449604,47.00007629394531,115.97872887532506,122.01385498046875,115.25547360924308,125.32522583007812,28.28898063640399,29.203475952148438,0.14264321327209473,16.933333333333334,2.4158116739408735
26,46.151108676854584,47.950103759765625,114.39530248343421,120.12361145019531,113.94149937460152,124.87391662597656,28.73492869724735,29.668701171875,0.13607144355773926,24.61111111111111,2.4187116899892676
27,47.602616550879134,49.44108581542969,119.98905069537876,126.06159973144531,119.36125717636563,130.54554748535156,29.577049065587907,30.393875122070312,0.13429975509643555,22.87222222222222,2.26513372146034
28,48.29753508238655,49.68345642089844,121.21455274006065,127.48320007324219,120.82415515905168,131.5721435546875,30.56910563316586,31.221923828125,0.13818597793579102,25.494444444444444,2.4674958582609783
29,49.770162046229366,52.336669921875,125.50496232738803,131.8003692626953,124.26384530676579,134.97979736328125,32.031880606823734,33.06834411621094,0.13586807250976562,22.288888888888888,2.464325501733497
30,51.67766155919877,54.8060302734375,130.00905811414157,136.39666748046875,128.25909861130214,139.04620361328125,33.758819332548974,34.8865966796875,0.13251304626464844,18.77777777777778,2.464374654547876
31,52.94257835533446,56.43318176269531,130.77839442078002,137.21388244628906,128.83914962057145,139.9293670654297,34.62705998329524,35.91902160644531,0.1310100555419922,17.905555555555555,2.464374654547876
32,53.89062597346187,56.5283203125,131.17624559030273,138.0979766845703,130.07105375736057,141.3951416015625,34.86378023032592,36.09245300292969,0.1352376937866211,16.633333333333333,2.464374654547876
33,55.91873819326962,58.930328369140625,132.72091343200577,139.2447052001953,131.60322459736918,144.27198791503906,35.82305070268871,37.26287841796875,0.1305253505706787,20.894444444444446,2.464374654547876
34,57.64431035357775,61.55366516113281,139.9119053765496,145.80471801757812,138.4824222371329,151.8802032470703,37.414907421770806,39.390228271484375,0.12693548202514648,15.016666666666667,2.464374654547876
35,58.317501320195426,61.218963623046875,138.05110646770495,144.7711639404297,137.24521167160154,150.9296417236328,36.93617776499902,38.483612060546875,0.1392219066619873,24.194444444444443,2.464374654547876
36,58.727886426699506,59.71031188964844,143.745959891061,147.70263671875,145.20271860471777,161.44615173339844,37.46110365368847,38.90447998046875,0.12267732620239258,20.87777777777778,2.464374654547876
37,59.877450728820314,60.00982666015625,144.2600868854932,148.4471435546875,146.23310855484894,163.10906982421875,37.656187175229896,38.699127197265625,0.1274876594543457,18.450000000000003,2.464374654547876
38,59.28408082513528,60.22520446777344,145.69164464601215,152.88888549804688,146.28193765093832,160.5233917236328,36.89032137107429,37.83172607421875,0.12954258918762207,19.788888888888888,2.464374654547876
39,62.55351985284046,63.6297607421875,149.29057696193044,157.38519287109375,149.82417920337048,164.34378051757812,38.928534707774176,39.981964111328125,0.12457013130187988,22.16111111111111,2.464767877062913
40,64.83664249040358,66.09951782226562,151.67025249608318,160.05050659179688,152.0616982174938,166.7220458984375,40.766949675646934,41.87713623046875,0.127166748046875,25.816666666666666,2.464767877062913
41,68.92693546315942,69.8753662109375,163.0034488485278,172.65728759765625,163.27118151130858,177.18731689453125,44.403358110823994,45.27081298828125,0.13463830947875977,13.288888888888888,2.464767877062913
42,71.0331740794912,71.93153381347656,171.02430766274983,181.89254760742188,171.19615785638283,185.3126220703125,45.043469033793635,45.84489440917969,0.1274876594543457,26.450000000000003,2.464792453470103
