frame,dist_euclid_shlders,dist_manh_shlders,dist_euclid_left_shoulder_hip,dist_manh_left_shoulder_hip,dist_euclid_right_shoulder_hip,dist_manh_right_shoulder_hip,dist_euclid_hips,dist_manh_hips,time_frame_sec,cpu_percent,memory_percent
0,19.14800291456962,20.281692504882812,53.39165178932298,56.58387756347656,52.349659760365554,56.2236328125,11.789293822211414,11.8629150390625,0.30016183853149414,0.0,2.1940095990531203
1,19.193033818207695,20.692779541015625,54.08634648554311,56.789642333984375,52.86495580215596,57.175872802734375,11.853749039597794,12.072906494140625,0.17338776588439941,22.683333333333334,2.4134523388506546
2,19.209054482903706,20.907012939453125,55.39284622738423,58.06787109375,54.04683349826418,58.36962890625,11.87609987125885,12.185943603515625,0.15256786346435547,13.855555555555556,2.4156150626833557
3,19.588402590441483,21.308090209960938,56.40048823946932,59.333038330078125,55.00115740261664,59.24462890625,12.07457276424526,12.376724243164062,0.14580798149108887,19.683333333333334,2.415737944719304
4,19.346086868720644,20.437026977539062,55.293847165548485,59.01185607910156,54.214188330205594,57.74192810058594,11.810386129168625,11.865493774414062,0.16066670417785645,27.87777777777778,2.4157133683121144
5,19.610983881832084,20.09735107421875,56.59765850221755,60.39009094238281,56.02116841115048,59.55702209472656,12.020784818846593,12.087371826171875,0.16335415840148926,23.200000000000003,2.416106590827151
6,19.58470377980889,19.669723510742188,57.01663877858062,60.848968505859375,56.89134271240228,60.4324951171875,11.956326096610953,12.144668579101562,0.15778803825378418,21.983333333333334,2.4157870975336837
7,19.222356084848677,19.408004760742188,55.93017502711087,59.723541259765625,55.58313707102823,58.97227478027344,11.791056928369576,11.922698974609375,0.1541147232055664,17.62777777777778,2.4158116739408735
8,18.53476172814693,19.248016357421875,56.10297295795136,59.43701171875,55.42330568283761,58.982330322265625,11.399517264577502,11.43048095703125,0.14407062530517578,28.444444444444443,2.415860826755253
9,19.062516094639697,19.809478759765625,56.23454408325085,59.56903076171875,55.58491888551343,59.266204833984375,11.795639488197496,11.88232421875,0.1415863037109375,26.47222222222222,2.4165735425637567
10,18.87133486234453,19.591415405273438,56.52118035635507,58.95823669433594,55.91318046816721,60.46260070800781,11.613345895909106,11.634262084960938,0.1401662826538086,20.62777777777778,2.4162786256774793
11,19.50550377895866,19.8104248046875,55.720744403590295,58.709747314453125,55.10077707271595,58.91253662109375,12.48091335538218,12.845245361328125,0.14149808883666992,22.783333333333335,2.416327778491859
12,18.99762451909046,20.189315795898438,56.5814939747138,59.33479309082031,55.5829639340559,59.970184326171875,11.558524582863141,11.67291259765625,0.13835763931274414,20.566666666666666,2.416327778491859
13,19.647822786663504,21.04241943359375,56.64213441495162,59.66230773925781,55.48743557807554,59.7305908203125,12.071289600142467,12.271835327148438,0.14655113220214844,24.644444444444446,2.416327778491859
14,19.631956675010716,20.58221435546875,56.51026036962769,59.52195739746094,55.70562749479933,59.97389221191406,12.065431419628704,12.1422119140625,0.13786888122558594,22.73888888888889,2.416327778491859
15,18.64649814711415,19.963241577148438,56.62965342072565,59.2005615234375,55.694696612819875,60.044647216796875,11.433491948652083,11.737564086914062,0.13990426063537598,20.327777777777776,2.416327778491859
16,18.8321206086177,19.612625122070312,56.5369637850327,59.05375671386719,56.02391508126536,60.4964599609375,11.573398724423482,11.720733642578125,0.138031005859375,24.52777777777778,2.416327778491859
17,18.824336819622065,19.776535034179688,56.33181849599346,59.13194274902344,55.67824561249051,59.78521728515625,11.656784478815357,11.88775634765625,0.14078855514526367,23.97222222222222,2.416327778491859
18,19.150666752647734,21.258880615234375,56.20162400883452,59.01298522949219,54.84837124067761,58.866119384765625,11.983555330479776,12.757949829101562,0.1380751132965088,19.61111111111111,2.4163523548990486
19,19.12430715367503,21.31378173828125,56.4545228213811,59.08622741699219,55.11390499929799,59.302764892578125,11.956382425001685,12.806869506835938,0.13803911209106445,18.894444444444446,2.4163523548990486
20,19.107829710844637,20.299209594726562,56.82608474375517,59.512176513671875,56.06698113973802,60.37730407714844,11.830325754958155,12.1834716796875,0.13815593719482422,28.494444444444444,2.4163523548990486
21,18.65865540036161,19.978485107421875,57.64172538739379,60.10939025878906,56.78412365646159,61.092864990234375,11.605702801387519,11.989486694335938,0.13957595825195312,21.205555555555556,2.4163523548990486
22,18.941649781655048,20.024627685546875,57.43070685931023,60.285736083984375,56.67413051364997,60.71003723144531,11.791155976259411,12.066757202148438,0.14095616340637207,17.966666666666665,2.416647271785326
23,18.829485917000554,19.839569091796875,56.29697031734128,59.11376953125,55.589671443441794,59.71861267089844,11.617079115733118,11.854171752929688,0.140397310256958,27.272222222222222,2.4163523548990486
24,19.39584986143233,20.496185302734375,57.450060531545844,60.377838134765625,56.59510060473085,60.80830383300781,11.974471438003793,12.160263061523438,0.13805365562438965,18.9,2.4163523548990486
25,19.03164360927065,20.211273193359375,57.48802855336404,60.292572021484375,56.55675255042822,60.69287109375,11.817844280982756,12.011962890625,0.13593602180480957,11.827777777777778,2.4163523548990486
26,18.405968086542018,19.98846435546875,55.81495700273449,58.916717529296875,54.54030377533274,58.23713684082031,11.31153113421022,11.645706176757812,0.14010119438171387,28.672222222222224,2.4188837248395956
27,18.72572170678969,20.192550659179688,57.17115059538785,60.81788635253906,55.86340274230792,59.15016174316406,11.504783848683017,11.745437622070312,0.14203238487243652,22.12222222222222,2.263880324693661
28,19.222702711461647,20.728347778320312,57.107687514094124,61.369903564453125,55.6266689440108,58.40008544921875,11.87904255722982,12.065963745117188,0.1410679817199707,17.02777777777778,2.4722882576629854
29,18.491059574110064,19.609893798828125,56.98266739179483,61.139190673828125,55.85214376141282,58.693634033203125,11.217205267050364,11.328826904296875,0.1380462646484375,14.105555555555556,2.475630649040795
