frame,dist_euclid_shlders,dist_manh_shlders,dist_euclid_left_shoulder_hip,dist_manh_left_shoulder_hip,dist_euclid_right_shoulder_hip,dist_manh_right_shoulder_hip,dist_euclid_hips,dist_manh_hips,time_frame_sec,cpu_percent,memory_percent
0,18.51775513530084,18.95062255859375,55.77559369713118,59.681884765625,55.17559638963806,57.705963134765625,11.86776219230384,11.942840576171875,0.07213711738586426,5.7444444444444445,3.0492194164430417
1,19.327839726191996,19.341232299804688,56.16743995858943,60.393646240234375,55.95774437023881,58.19964599609375,12.640593375321819,12.711013793945312,0.07221794128417969,17.633333333333333,3.0533974056653044
2,20.33977761149345,21.176605224609375,56.55456677196203,61.17671203613281,56.79927672854959,58.85740661621094,13.403600608139204,13.838592529296875,0.07027935981750488,12.094444444444443,3.0537660517731506
3,20.253834121560956,20.751708984375,57.98489507018975,62.396392822265625,58.02181678408952,60.22198486328125,13.414267494845067,13.738616943359375,0.0720064640045166,22.461111111111112,3.053790628180341
4,20.521547679857033,21.356048583984375,58.14977660131389,62.192901611328125,57.63648679515968,60.63079833984375,13.239053122104501,13.6409912109375,0.0718390941619873,18.950000000000003,3.053790628180341
5,21.598198024954392,22.68609619140625,57.27311909472874,61.19708251953125,56.42891402579825,59.62254333496094,14.214676454166103,14.532363891601562,0.070465087890625,14.47777777777778,3.053790628180341
6,21.94174538505288,23.05767822265625,55.488592877273675,58.80140686035156,54.93262579318681,59.14869689941406,14.11124818432746,14.621124267578125,0.06855344772338867,21.077777777777776,3.053790628180341
7,21.528358118223487,22.151275634765625,56.283047572592885,59.598541259765625,56.16223961747546,60.107666015625,14.01244658559722,14.4705810546875,0.07219934463500977,15.322222222222223,3.053790628180341
8,21.6414622563599,21.98431396484375,53.09232216892952,56.32545471191406,52.967807673570945,56.96272277832031,14.14305575765653,14.304779052734375,0.06756472587585449,18.83888888888889,3.0538152045875306
9,21.837936194102745,22.511123657226562,51.60172612311985,54.76344299316406,51.34020233795497,55.807220458984375,13.884760863636954,14.193206787109375,0.06863617897033691,18.549999999999997,3.0542330035097565
10,21.738758200706776,22.436798095703125,51.29325559303984,54.41357421875,50.991809711093126,55.480072021484375,13.802798736260812,14.091552734375,0.07011747360229492,9.683333333333334,3.0542330035097565
11,21.224920811750433,21.59259033203125,52.07556671260739,55.39277648925781,51.94413797881216,56.14793395996094,13.402801615713765,13.56854248046875,0.07118749618530273,14.33888888888889,3.0542330035097565
12,23.100239827065433,23.358001708984375,50.60622254488039,54.191375732421875,50.635456711376236,54.940521240234375,14.872302111258866,15.095245361328125,0.06834292411804199,6.222222222222222,3.0542330035097565
13,21.297976795958984,21.633697509765625,51.80966858083076,55.097381591796875,51.654012253087444,55.969512939453125,13.383254584941433,13.479766845703125,0.06877923011779785,21.016666666666666,3.0542330035097565
14,23.380906041222794,23.84576416015625,50.632387711744826,54.35377502441406,50.45858923258253,54.619903564453125,15.159801442857155,15.413711547851562,0.07098150253295898,14.36111111111111,3.0542330035097565
15,21.234622175432307,21.874221801757812,54.862497450946414,58.70048522949219,54.456218335531965,58.22163391113281,13.338589908619435,13.584060668945312,0.0762181282043457,13.383333333333333,3.0542330035097565
16,21.817985424579437,22.2003173828125,54.31775464717324,58.391754150390625,54.12390446324395,58.09028625488281,13.452647662903415,13.651443481445312,0.07239437103271484,10.577777777777778,3.0542330035097565
17,21.282853056811152,21.288986206054688,54.84024254005122,58.951507568359375,54.87587580556319,58.74623107910156,12.986910275402845,13.03619384765625,0.06969833374023438,17.033333333333335,3.0542330035097565
18,23.36137248465208,23.501998901367188,50.80439438698714,54.74610900878906,51.07057708978534,55.315399169921875,14.815175952577928,14.91314697265625,0.0688021183013916,14.827777777777776,3.0542330035097565
19,21.435908343628064,21.5067138671875,53.37129528894033,57.56867980957031,53.39405120721004,57.07716369628906,13.238678995052979,13.243865966796875,0.07066631317138672,21.644444444444446,3.0542330035097565
20,21.221446546092206,21.2430419921875,54.99694861319831,59.40797424316406,54.96020242231712,58.41831970214844,13.0430224439099,13.10443115234375,0.07219243049621582,14.133333333333333,3.0542330035097565
21,21.622688446515802,21.766403198242188,54.12444183219624,58.3619384765625,54.00399046223923,57.706298828125,13.365329792480175,13.432907104492188,0.0714254379272461,13.088888888888889,3.0542330035097565
22,21.727389617225768,22.207916259765625,56.609772801755696,61.03141784667969,56.406602589018405,59.91400146484375,13.493039100846138,13.842636108398438,0.07206964492797852,7.083333333333333,3.0542330035097565
23,21.634955024244267,21.902053833007812,53.78081492515134,58.05604553222656,53.57572951486787,57.24479675292969,13.368937817382186,13.482192993164062,0.06846809387207031,16.094444444444445,3.0537168989587715
24,23.211108546849967,23.920028686523438,53.988821068684544,58.169158935546875,53.51982999783441,57.496917724609375,14.708737611038286,14.973312377929688,0.06853508949279785,8.68888888888889,3.0537168989587715
25,22.838877727806892,22.860809326171875,52.07923176645678,55.986724853515625,52.1771658227629,56.21107482910156,14.569009701713668,14.634262084960938,0.06961393356323242,14.655555555555557,3.0499321322515454
26,21.282684625755827,21.339706420898438,55.57898445463125,59.28376770019531,55.63501457969202,59.89910888671875,13.003688241382212,13.071685791015625,0.06875109672546387,21.01111111111111,3.0528321482999394
27,23.25372906561222,23.596832275390625,53.486996973162945,57.53150939941406,53.852904234122,58.016754150390625,14.701740669949647,14.712875366210938,0.07273387908935547,21.038888888888888,3.0529058775215088
28,21.792802740399964,22.407623291015625,53.4458201239576,57.8487548828125,53.75069333742944,57.33094787597656,13.47645826614712,13.722671508789062,0.0707693099975586,20.427777777777777,3.0529058775215088
29,21.368540288135037,21.804550170898438,55.221672001136525,59.32344055175781,55.65325363563303,59.14788818359375,13.485224240300264,13.523956298828125,0.06951355934143066,13.427777777777777,3.0529058775215088
30,21.778388384174722,22.483917236328125,55.58161320866092,60.393585205078125,56.02029363472726,59.22216796875,13.427224845582264,13.5732421875,0.07021093368530273,29.03888888888889,3.0529058775215088
31,21.959464674975486,22.708145141601562,54.5510856811563,59.250885009765625,55.02213204507346,58.25846862792969,13.687300165736563,13.85589599609375,0.06863117218017578,8.666666666666666,3.0529058775215088
32,22.02739127881825,22.734146118164062,54.332981359925,58.67524719238281,54.80229803638705,58.52687072753906,13.624777374260503,13.819381713867188,0.0684061050415039,7.455555555555555,3.0529058775215088
33,21.777856223508472,22.580657958984375,55.47866423492667,60.19755554199219,56.01605124437757,59.2698974609375,13.469880193220218,13.629928588867188,0.07099175453186035,15.572222222222223,3.0530041831502674
34,22.219679954343327,23.079086303710938,55.82559739038917,60.54252624511719,56.46347295934761,59.907928466796875,13.710904954568704,13.842620849609375,0.06966137886047363,13.36111111111111,3.0530041831502674
35,22.204298935489785,22.895431518554688,54.795550983871514,59.17901611328125,55.30446840223161,58.97743225097656,13.815123819283437,13.947479248046875,0.06813669204711914,13.722222222222221,3.0530533359646475
36,23.41816842992347,23.494064331054688,48.402477234504495,51.90095520019531,48.66169843395168,53.22499084472656,14.984028977189526,15.216751098632812,0.06862306594848633,12.38888888888889,3.053102488779027
37,23.517467723004092,23.769912719726562,48.677488137569036,52.31895446777344,49.130288404727004,53.62664794921875,15.00340201053335,15.121978759765625,0.07010459899902344,8.5,3.053102488779027
38,23.450411246794907,23.6636962890625,47.315917675177,50.84051513671875,47.766710823468664,52.2874755859375,15.024833751689382,15.1654052734375,0.06876516342163086,17.288888888888888,3.0531762180005964
39,21.405010697090503,22.253570556640625,51.32592497667565,55.3919677734375,51.85798890674596,55.63250732421875,13.226312794281512,13.529815673828125,0.06918573379516602,7.311111111111111,3.0532253708149755
40,21.930120103510916,22.685409545898438,51.367913239813234,55.37640380859375,51.91888335458675,55.90043640136719,13.592100015412544,13.80389404296875,0.07331418991088867,20.905555555555555,3.0532253708149755
41,22.019129657183477,22.376922607421875,52.20915553484744,56.531585693359375,52.47612683289067,55.9794921875,13.868885925743971,13.89239501953125,0.07595372200012207,7.833333333333333,3.0532499472221657
42,22.074609875784272,23.388595581054688,56.65932718576596,61.171478271484375,57.35363455296791,60.7850341796875,13.79602178710489,14.358840942382812,0.07132697105407715,14.311111111111112,3.0532499472221657
43,21.859118501175395,22.6329345703125,50.441121702503864,54.91424560546875,50.61977093516676,53.86750793457031,13.802919648886649,14.296066284179688,0.07570409774780273,14.594444444444443,3.053323676443735
44,22.278762223109155,22.937484741210938,54.16236502791316,58.26036071777344,54.39206528077923,58.01725769042969,14.253111476047629,14.648025512695312,0.07516074180603027,11.333333333333334,3.053323676443735
45,21.931935029399387,22.502914428710938,53.506243583104705,57.66838073730469,53.74596162421199,57.22334289550781,13.990920803468686,14.271347045898438,0.0695960521697998,13.433333333333334,3.0537168989587715
46,21.565200967024506,22.012847900390625,52.51071213179911,57.091522216796875,52.60348054840619,55.87916564941406,13.37735812085593,13.623764038085938,0.06851601600646973,12.399999999999999,3.0537168989587715
