frame,dist_euclid_shlders,dist_manh_shlders,dist_euclid_left_shoulder_hip,dist_manh_left_shoulder_hip,dist_euclid_right_shoulder_hip,dist_manh_right_shoulder_hip,dist_euclid_hips,dist_manh_hips,time_frame_sec,cpu_percent,memory_percent
0,40.51768579647152,43.30860900878906,97.95376855688579,102.52830505371094,97.0238750807859,107.07975769042969,25.130552806884182,26.577682495117188,0.11171126365661621,0.0,3.1230223672339474
1,39.65590147193607,44.49903869628906,106.27209451454115,108.59945678710938,104.59148608100892,115.48139953613281,25.59905624106757,28.326873779296875,0.09837675094604492,20.811111111111114,3.1273969677137283
2,41.20259267928057,45.33528137207031,109.34560820439324,112.37294006347656,108.07309511588963,118.6224365234375,26.899243876815056,29.33819580078125,0.08475804328918457,28.08888888888889,3.127814766635954
3,40.714909742072756,45.362548828125,110.00756403645602,112.40301513671875,108.2512756613474,118.91520690917969,26.87010304589517,29.374526977539062,0.08060145378112793,20.055555555555557,3.1275935789712466
4,42.729835428331725,45.43904113769531,109.35478095868656,112.77435302734375,108.99646657209512,120.34504699707031,27.21244892434591,28.984619140625,0.07677197456359863,14.394444444444446,3.1275935789712466
5,42.30205812007092,43.36653137207031,111.75708519516613,116.024658203125,112.08590234217378,122.46920776367188,27.036833892446303,27.978805541992188,0.07122564315795898,27.405555555555555,3.1275935789712466
6,43.88815904966144,46.424285888671875,109.11756195488974,113.03544616699219,108.97191630445828,120.50604248046875,27.659899403247486,29.451583862304688,0.07440686225891113,21.677777777777777,3.1275935789712466
7,42.90494254103109,44.30894470214844,108.43886706313037,111.96853637695312,109.26057891565515,121.2568359375,26.59632794521136,28.113723754882812,0.06924319267272949,14.705555555555556,3.1276673081928155
8,41.9088377857323,45.31364440917969,112.46139397955827,114.32928466796875,112.03583934951344,124.85423278808594,26.322234640154882,28.53167724609375,0.07085514068603516,15.577777777777776,3.1276673081928155
9,43.24282913693883,43.30622863769531,109.26234756333434,111.38569641113281,111.27110617733176,124.87841796875,26.552931413063245,27.54278564453125,0.0729529857635498,15.127777777777778,3.128060530707852
10,42.24749574158321,43.83818054199219,111.5187488157418,113.36512756347656,112.3932065573757,125.64720153808594,26.256293844301744,27.824203491210938,0.07054805755615234,25.266666666666666,3.128060530707852
11,42.86404720495004,43.696380615234375,106.63513255124427,109.09385681152344,107.78373161301533,120.23794555664062,27.11970229663154,28.290847778320312,0.07207870483398438,25.927777777777777,3.128060530707852
12,43.01205412041363,44.36149597167969,104.76304772764622,107.55679321289062,105.24047307313818,117.41802978515625,27.19850954438987,28.260269165039062,0.07101702690124512,26.266666666666666,3.128060530707852
13,43.71381193498068,44.89720153808594,109.50866349340998,113.06144714355469,110.12220230552691,122.16477966308594,27.32070594214763,28.425430297851562,0.07003664970397949,16.966666666666665,3.128060530707852
14,43.79636821017317,44.31260681152344,109.23388249504262,113.10420227050781,110.23494849811243,122.02122497558594,27.36908284271273,28.235763549804688,0.07304024696350098,18.594444444444445,3.128060530707852
15,42.581806236871145,42.90748596191406,104.84767281390319,109.70806884765625,105.45650741063118,115.58329772949219,26.939029792555512,27.447235107421875,0.06984663009643555,21.883333333333333,3.128060530707852
16,41.08923344737591,42.38301086425781,93.61326196680108,98.71318054199219,93.67365286968217,103.30844116210938,25.648553317754345,26.59674072265625,0.07083415985107422,16.783333333333335,3.1388987262785446
17,41.10696221274877,41.999908447265625,90.64114188870205,96.60578918457031,90.60287444694583,99.71083068847656,25.30792969976794,25.86468505859375,0.0700368881225586,23.0,3.1389233026857344
18,41.29169920649196,42.51422119140625,95.23976737787929,101.93707275390625,94.76778068426317,103.07066345214844,25.62589898958931,26.241043090820312,0.07265114784240723,20.966666666666665,3.1397834769373767
19,41.703165846237425,42.80250549316406,91.27919684517663,98.40573120117188,90.88488903444708,99.51837158203125,25.17617326680296,25.736923217773438,0.06884121894836426,25.883333333333333,3.1397834769373767
20,42.033271435731,42.86589050292969,93.5133842330377,101.43583679199219,93.18454754272712,101.435546875,25.085024745978963,25.5582275390625,0.070556640625,18.044444444444444,3.1398326297517563
21,43.33346696207233,43.7235107421875,98.82423241019433,106.11740112304688,99.31196285874952,108.57954406738281,26.009180305604907,26.691543579101562,0.06946110725402832,24.383333333333333,3.1402258522667923
22,44.77185348134267,45.9345703125,96.99816025924976,104.37127685546875,97.0296076742053,106.6895751953125,26.89935819672333,27.8582763671875,0.06859898567199707,14.827777777777776,3.1402750050811723
23,45.208113515134755,46.83198547363281,109.21588036537851,115.40617370605469,109.08698557646605,119.59477233886719,27.75397519191408,28.878524780273438,0.07043957710266113,14.455555555555556,3.140299581488362
24,46.256543557513176,48.42582702636719,111.4400943346071,117.37841796875,110.73838011500631,121.46881103515625,28.809316166310065,29.897323608398438,0.07065343856811523,16.772222222222222,3.140299581488362
25,46.69156693267588,48.47796630859375,109.61185697574481,116.74613952636719,109.14451747434946,118.97996520996094,28.969307102620633,30.061981201171875,0.07050037384033203,15.600000000000001,3.140299581488362
26,49.70791264014876,53.7535400390625,106.59812883145973,111.69966125488281,105.3535296146427,117.82215881347656,31.067552674417644,33.249664306640625,0.0707552433013916,13.2,3.140299581488362
27,48.20128600371043,51.155853271484375,114.55098217167779,120.26542663574219,113.9991636027478,125.31314086914062,30.366272499687142,32.32136535644531,0.0699319839477539,26.688888888888886,3.140299581488362
28,49.88572729998371,50.89424133300781,115.25228531320653,120.92271423339844,115.7853752171651,127.40731811523438,31.800822889055677,32.830078125,0.07601094245910645,24.594444444444445,3.140299581488362
29,52.0605409528293,54.52824401855469,124.64986947399996,130.2645721435547,124.2174129434406,136.38211059570312,33.459473019335135,34.987884521484375,0.07191801071166992,8.261111111111111,3.140299581488362
30,53.81998757834713,57.14268493652344,126.81703470149164,133.3202362060547,125.476611199405,137.29342651367188,34.636104935552815,36.246978759765625,0.07154321670532227,14.238888888888889,3.140299581488362
31,55.239397697506384,58.54075622558594,123.61502949519924,131.085205078125,122.39486493024478,133.9295654296875,35.33239058534379,37.10899353027344,0.07318735122680664,23.194444444444443,3.140299581488362
32,55.82121033355438,57.50160217285156,139.26038613760858,145.28529357910156,138.97572753353026,151.30624389648438,36.71261979085787,37.655242919921875,0.07402992248535156,30.86111111111111,3.140299581488362
33,58.74683827140832,60.60404968261719,141.04128702311277,146.8937225341797,140.66934959982967,154.0082244873047,38.70725847380317,39.63569641113281,0.07463431358337402,22.733333333333334,3.140299581488362
