metrica,promedio_global,std_global,num_total,num_fuera_std
cpu_percent,14.551203990368078,4.61994786756212,323,101
memory_percent,3.150651118543928,0.009169871036646288,323,130
time_frame_sec,0.07454071473041919,0.020395148099583163,323,13
