cpu_percent,memory_percent,time_frame_sec
11.566666666666666,3.1426834929857703,0.0791049003601074
8.077777777777778,3.1468123293936534,0.0735704898834228
15.65,3.14723012831588,0.0760259628295898
13.855555555555556,3.146959787836792,0.0735630989074707
7.899999999999999,3.1469843642439823,0.0753648281097412
16.938888888888886,3.1631310637676666,0.0752568244934082
10.461111111111112,3.1632785222108053,0.0730495452880859
15.705555555555556,3.1632785222108053,0.0756812095642089
25.466666666666665,3.1632785222108053,0.0733933448791503
11.844444444444443,3.1636717447258413,0.0715198516845703
16.522222222222222,3.1636717447258413,0.071890115737915
20.966666666666665,3.1636717447258413,0.0727815628051757
3.5444444444444443,3.1636717447258413,0.0719022750854492
12.661111111111111,3.1636717447258413,0.0737802982330322
15.083333333333334,3.1636717447258413,0.0731797218322753
25.416666666666668,3.163720897540221,0.0735673904418945
23.73888888888889,3.163745473947411,0.0715813636779785
12.511111111111113,3.163745473947411,0.0747144222259521
11.572222222222225,3.163745473947411,0.0733590126037597
18.905555555555555,3.163745473947411,0.0718874931335449
16.26111111111111,3.163745473947411,0.0731661319732666
15.922222222222224,3.164114120055258,0.0746567249298095
15.97777777777778,3.164114120055258,0.0743913650512695
19.8,3.164114120055258,0.0729649066925048
15.13888888888889,3.164114120055258,0.0729217529296875
16.311111111111114,3.164114120055258,0.0729243755340576
20.38888888888889,3.164114120055258,0.0708472728729248
13.86111111111111,3.164138696462447,0.0735712051391601
16.522222222222222,3.164138696462447,0.0714292526245117
9.68888888888889,3.164138696462447,0.0701160430908203
18.37777777777778,3.164138696462447,0.0693182945251464
12.377777777777778,3.163180216582046,0.0682497024536132
16.01111111111111,3.16384377957617,0.0689396858215332
18.22222222222222,3.16386835598336,0.0699293613433837
17.316666666666666,3.16386835598336,0.0686590671539306
20.83888888888889,3.163966661612119,0.0692605972290039
17.52777777777778,3.1639912380193085,0.06748628616333
14.711111111111112,3.1639912380193085,0.0692648887634277
14.63888888888889,3.1639912380193085,0.0695726871490478
27.9,3.1639912380193085,0.0697154998779296
13.555555555555555,3.1360232866373403,0.0709164142608642
13.172222222222222,3.1402012758596025,0.0708324909210205
9.56111111111111,3.1405699219674497,0.0709445476531982
15.572222222222225,3.1405944983746394,0.0708649158477783
8.7,3.1407173804105883,0.0682113170623779
10.955555555555556,3.140741956817778,0.0776538848876953
18.822222222222223,3.140741956817778,0.0766165256500244
8.899999999999999,3.140741956817778,0.0762238502502441
12.355555555555556,3.140741956817778,0.0756585597991943
15.994444444444444,3.141847895141318,0.0741298198699951
14.927777777777775,3.1418970479556974,0.0739479064941406
11.622222222222222,3.141970777177267,0.0730125904083252
17.533333333333335,3.142118235620406,0.072671890258789
13.05,3.142118235620406,0.0715711116790771
21.066666666666663,3.142118235620406,0.0726008415222168
25.322222222222223,3.142142812027596,0.0738084316253662
9.11111111111111,3.142142812027596,0.0746116638183593
11.65,3.142142812027596,0.0727450847625732
20.73333333333333,3.142142812027596,0.0738031864166259
17.805555555555557,3.142142812027596,0.0712766647338867
11.56111111111111,3.142142812027596,0.0735025405883789
15.255555555555556,3.142142812027596,0.0723326206207275
